source_code,source_name,target_code,target_name,weight
132,,i13.20.15,"Mining of lead, zinc and tin ores and concentrates",1.0
132,,i13.20.16,Mining of other non-ferrous metal ores and concentrates,1.0
1320,,i13.20.11,Mining of copper ores and concentrates,1.0
1320,,i13.20.12,Mining of nickel ores and concentrates,1.0
1320,,i13.20.13,Mining of aluminium ores and concentrates,1.0
1320,,i13.20.14,Mining of precious metal ores and concentrates,1.0
1320,,i13.20.15,"Mining of lead, zinc and tin ores and concentrates",1.0
1320,,i13.20.16,Mining of other non-ferrous metal ores and concentrates,1.0
14,,i14.1,Quarrying of stone,1.0
14,,i14.2,Quarrying of sand and clay,1.0
14,,i14.3,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.0
141,,i14.1,Quarrying of stone,1.0
141,,i14.2,Quarrying of sand and clay,1.0
1410,,i14.1,Quarrying of stone,1.0
1410,,i14.2,Quarrying of sand and clay,1.0
142,,i14.3,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.0
1421,,i14.3,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.0
1422,,i14.3,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.0
1429,,i14.3,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.0
151,,i15.a,Processing of meat cattle,1.0
151,,i15.b,Processing of meat pigs,1.0
151,,i15.c,Processing of meat poultry,1.0
151,,i15.d,Production of meat products nec,1.0
151,,i15.e,Processing vegetable oils and fats,1.0
151,,i15.f,Processing of dairy products,1.0
151,,i15.g,Processed rice,1.0
151,,i15.h,Sugar refining,1.0
151,,i15.i,Processing of Food products nec,1.0
151,,i15.j,Manufacture of beverages,1.0
151,,i15.k,Manufacture of fish products,1.0
1511,,i15.a,Processing of meat cattle,1.0
1511,,i15.b,Processing of meat pigs,1.0
1511,,i15.c,Processing of meat poultry,1.0
1511,,i15.d,Production of meat products nec,1.0
1512,,i15.k,Manufacture of fish products,1.0
1513,,i15.g,Processed rice,1.0
1513,,i15.i,Processing of Food products nec,1.0
1514,,i15.e,Processing vegetable oils and fats,1.0
152,,i15.f,Processing of dairy products,1.0
1520,,i15.f,Processing of dairy products,1.0
153,,i15.g,Processed rice,1.0
153,,i15.i,Processing of Food products nec,1.0
1531,,i15.g,Processed rice,1.0
1531,,i15.i,Processing of Food products nec,1.0
1532,,i15.g,Processed rice,1.0
1532,,i15.i,Processing of Food products nec,1.0
1533,,i15.g,Processed rice,1.0
1533,,i15.i,Processing of Food products nec,1.0
154,,i15.g,Processed rice,1.0
154,,i15.i,Processing of Food products nec,1.0
1541,,i15.g,Processed rice,1.0
1541,,i15.i,Processing of Food products nec,1.0
1542,,i15.h,Sugar refining,1.0
1543,,i15.i,Processing of Food products nec,1.0
1544,,i15.g,Processed rice,1.0
1544,,i15.i,Processing of Food products nec,1.0
1549,,i15.i,Processing of Food products nec,1.0
155,,i15.j,Manufacture of beverages,1.0
1551,,i15.j,Manufacture of beverages,1.0
1552,,i15.j,Manufacture of beverages,1.0
1553,,i15.j,Manufacture of beverages,1.0
1554,,i15.j,Manufacture of beverages,1.0
16,,i16,Manufacture of tobacco products (16),1.0
160,,i16,Manufacture of tobacco products (16),1.0
1600,,i16,Manufacture of tobacco products (16),1.0
17,,i17,Manufacture of textiles (17),1.0
171,,i17,Manufacture of textiles (17),1.0
1711,,i17,Manufacture of textiles (17),1.0
1712,,i17,Manufacture of textiles (17),1.0
172,,i17,Manufacture of textiles (17),1.0
1721,,i17,Manufacture of textiles (17),1.0
1722,,i17,Manufacture of textiles (17),1.0
1723,,i17,Manufacture of textiles (17),1.0
1729,,i17,Manufacture of textiles (17),1.0
173,,i17,Manufacture of textiles (17),1.0
1730,,i17,Manufacture of textiles (17),1.0
18,,i18,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0
181,,i18,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0
1810,,i18,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0
182,,i18,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0
1820,,i18,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0
19,,i19,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",1.0
191,,i19,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",1.0
1911,,i19,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",1.0
1912,,i19,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",1.0
192,,i19,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",1.0
1920,,i19,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",1.0
20,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
20,,i20.w,Re-processing of secondary wood material into new wood material,1.0
201,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
201,,i20.w,Re-processing of secondary wood material into new wood material,1.0
2010,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
2010,,i20.w,Re-processing of secondary wood material into new wood material,1.0
202,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
202,,i20.w,Re-processing of secondary wood material into new wood material,1.0
2021,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
2021,,i20.w,Re-processing of secondary wood material into new wood material,1.0
2022,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
2022,,i20.w,Re-processing of secondary wood material into new wood material,1.0
2023,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
2023,,i20.w,Re-processing of secondary wood material into new wood material,1.0
2029,,i20,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.0
2029,,i20.w,Re-processing of secondary wood material into new wood material,1.0
21,,i21.1,Pulp,1.0
21,,i21.w.1,Re-processing of secondary paper into new pulp,1.0
21,,i21.2,Paper,1.0
210,,i21.1,Pulp,1.0
210,,i21.w.1,Re-processing of secondary paper into new pulp,1.0
210,,i21.2,Paper,1.0
2101,,i21.1,Pulp,1.0
2101,,i21.w.1,Re-processing of secondary paper into new pulp,1.0
2101,,i21.2,Paper,1.0
2102,,i21.w.1,Re-processing of secondary paper into new pulp,1.0
2102,,i21.2,Paper,1.0
2109,,i21.w.1,Re-processing of secondary paper into new pulp,1.0
2109,,i21.2,Paper,1.0
22,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
221,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2211,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2212,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2213,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2219,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
222,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2221,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2222,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
223,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
2230,,i22,"Publishing, printing and reproduction of recorded media (22)",1.0
23,,i23.1,Manufacture of coke oven products,1.0
23,,i23.2,Petroleum Refinery,1.0
23,,i23.3,Processing of nuclear fuel,1.0
231,,i23.1,Manufacture of coke oven products,1.0
2310,,i23.1,Manufacture of coke oven products,1.0
232,,i23.2,Petroleum Refinery,1.0
2320,,i23.2,Petroleum Refinery,1.0
233,,i23.3,Processing of nuclear fuel,1.0
2330,,i23.3,Processing of nuclear fuel,1.0
24,,i24.a,"Plastics, basic",1.0
24,,i24.a.w,Re-processing of secondary plastic into new plastic,1.0
24,,i24.b,N-fertiliser,1.0
24,,i24.c,P- and other fertiliser,1.0
24,,i24.d,Chemicals nec,1.0
241,,i24.a,"Plastics, basic",1.0
241,,i24.a.w,Re-processing of secondary plastic into new plastic,1.0
241,,i24.b,N-fertiliser,1.0
241,,i24.c,P- and other fertiliser,1.0
241,,i24.d,Chemicals nec,1.0
2411,,i24.a,"Plastics, basic",1.0
2411,,i24.a.w,Re-processing of secondary plastic into new plastic,1.0
2411,,i24.d,Chemicals nec,1.0
2412,,i24.b,N-fertiliser,1.0
